time,close,Volume,K,RSI,Volume delta for the bar,Up volume for the bar,Dn volume for the bar,Total volume
2022-10-20T11:00:00+02:00,19180,3316.517,87.88052549,51.32690096,1196.449,2256.483,-1060.034,3316.517
2022-10-20T12:00:00+02:00,19190.5,8508.504,91.61779538,52.14794305,-10.43,4249.037,-4259.467,8508.504
2022-10-20T13:00:00+02:00,19201,3715.347,100,53.00171738,464.111,2089.729,-1625.618,3715.347
2022-10-20T14:00:00+02:00,19130,11230.216,90.79444678,46.90724465,-418.176,5406.02,-5824.196,11230.216
2022-10-20T15:00:00+02:00,19170,6010.138,86.8187948,50.36966453,1244.904,3627.521,-2382.617,6010.138
2022-10-20T16:00:00+02:00,19314,14854.292,86.8187948,60.38547514,4964.24,9909.266,-4945.026,14854.292
2022-10-20T17:00:00+02:00,19249.5,4925.753,87.98917358,55.02862541,-1605.311,1660.221,-3265.532,4925.753
2022-10-20T18:00:00+02:00,19178.5,9970.845,76.07532876,49.79234525,-2318.443,3826.201,-6144.644,9970.845
2022-10-20T19:00:00+02:00,19090.5,8837.353,42.74199542,44.18086507,-2595.485,3120.934,-5716.419,8837.353
2022-10-20T20:00:00+02:00,19062.5,13835.425,17.44383653,42.53818187,-1940.317,5947.554,-7887.871,13835.425
2022-10-20T21:00:00+02:00,19060,5456.193,2.61E-14,42.38664605,-452.115,2502.039,-2954.154,5456.193
2022-10-20T22:00:00+02:00,19025,7757.521,2.61E-14,40.22613063,-1500.981,3128.27,-4629.251,7757.521
2022-10-20T23:00:00+02:00,19071.5,3995.984,6.718012282,44.28905235,267.504,2131.744,-1864.24,3995.984
2022-10-21T00:00:00+02:00,19029.5,3558.179,8.894493641,41.54242375,-958.577,1299.801,-2258.378,3558.179
2022-10-21T01:00:00+02:00,19041.5,3470.235,12.88087371,42.6370149,212.149,1841.192,-1629.043,3470.235
2022-10-21T02:00:00+02:00,19043.5,3380.929,10.46694463,42.82915551,31.709,1706.319,-1674.61,3380.929
2022-10-21T03:00:00+02:00,19057,1795.126,14.84155647,44.18810297,281.136,1038.131,-756.995,1795.126
2022-10-21T04:00:00+02:00,19098,3536.315,24.06324006,48.2141078,836.939,2186.627,-1349.688,3536.315
2022-10-21T05:00:00+02:00,19041,2563.075,25.19652383,43.51454325,-542.213,1010.431,-1552.644,2563.075
2022-10-21T06:00:00+02:00,19038.5,2279.687,25.60144439,43.31512135,-75.791,1101.948,-1177.739,2279.687
2022-10-21T07:00:00+02:00,19034.5,1374.112,21.97441203,42.97575668,-108.244,632.934,-741.178,1374.112
2022-10-21T08:00:00+02:00,19031,1631.676,26.69677537,42.66080144,61.424,846.55,-785.126,1631.676
2022-10-21T09:00:00+02:00,19026,4915.317,27.91570601,42.1851687,-20.021,2447.648,-2467.669,4915.317
2022-10-21T10:00:00+02:00,18975,6961.256,18.33467471,37.58246664,-377.86,3291.698,-3669.558,6961.256
2022-10-21T11:00:00+02:00,19009.5,9653.602,22.58464612,42.17842998,-447.56,4603.021,-5050.581,9653.602
2022-10-21T12:00:00+02:00,18999,3321.486,25.7031196,41.18449363,-260.612,1530.437,-1791.049,3321.486
2022-10-21T13:00:00+02:00,18936.5,2878.008,25.7031196,35.77968766,-1089.47,894.269,-1983.739,2878.008
2022-10-21T14:00:00+02:00,18874,30195.988,11.29341788,31.34914644,-11147.176,9524.406,-20671.582,30195.988
2022-10-21T15:00:00+02:00,19052.5,23622.447,33.33333333,50.28391637,5037.571,14330.009,-9292.438,23622.447
2022-10-21T16:00:00+02:00,18968.5,16325.703,55.81073119,44.11727715,-926.183,7699.76,-8625.943,16325.703
2022-10-21T17:00:00+02:00,19154.5,10988.162,89.14406452,56.7618664,3648.994,7318.578,-3669.584,10988.162
2022-10-21T18:00:00+02:00,19118.5,12877.911,85.79077246,54.20537823,-2146.519,5365.696,-7512.215,12877.911
2022-10-21T19:00:00+02:00,19142,5555.129,95.13691033,55.61082449,-755.695,2399.717,-3155.412,5555.129
2022-10-21T20:00:00+02:00,19126.5,5278.046,92.07089811,54.4243951,455.948,2866.997,-2411.049,5278.046
2022-10-21T21:00:00+02:00,19176,5763.203,95.42419018,57.53985536,821.865,3292.534,-2470.669,5763.203
2022-10-21T22:00:00+02:00,19166.5,4145.733,95.91375287,56.7382351,140.903,2143.318,-2002.415,4145.733
2022-10-21T23:00:00+02:00,19143.5,2103.092,95.42847997,54.74953511,-701.592,700.75,-1402.342,2103.092
2022-10-22T00:00:00+02:00,19178.5,1842.85,95.00555633,57.20755526,123.568,983.209,-859.641,1842.85
2022-10-22T01:00:00+02:00,19153,1400.328,92.62656005,54.86900712,-367.628,516.35,-883.978,1400.328
2022-10-22T02:00:00+02:00,19155,1725.893,92.9762549,55.0242978,157.863,941.878,-784.015,1725.893
2022-10-22T03:00:00+02:00,19144,1319.797,88.79883328,53.92526625,-247.243,536.277,-783.52,1319.797
2022-10-22T04:00:00+02:00,19123,2266.065,77.93935781,51.7981972,-1007.473,629.296,-1636.769,2266.065
2022-10-22T05:00:00+02:00,19142,1595.426,71.31256792,53.58218932,130.684,863.055,-732.371,1595.426
2022-10-22T06:00:00+02:00,19141,676.329,52.28539149,53.47002078,-0.657,337.836,-338.493,676.329
2022-10-22T07:00:00+02:00,19131.5,791.753,36.40767648,52.34886442,-140.835,325.459,-466.294,791.753
2022-10-22T08:00:00+02:00,19136,740.931,19.02731397,52.85315638,90.489,415.71,-325.221,740.931
2022-10-22T09:00:00+02:00,19154,1474.884,27.38011365,54.90878839,563.186,1019.035,-455.849,1474.884
2022-10-22T10:00:00+02:00,19147,1025.869,36.52534873,53.92412882,-131.703,447.083,-578.786,1025.869
2022-10-22T11:00:00+02:00,19130.5,1335.064,30.40075806,51.57630732,-53.908,640.578,-694.486,1335.064
2022-10-22T12:00:00+02:00,19157.5,1167.807,32.7676594,55.0269411,415.801,791.804,-376.003,1167.807
2022-10-22T13:00:00+02:00,19164.5,1665.08,46.04417303,55.90425817,99.94,882.51,-782.57,1665.08
2022-10-22T14:00:00+02:00,19171.5,3134.077,79.37750636,56.81156934,-13.497,1560.29,-1573.787,3134.077
2022-10-22T15:00:00+02:00,19184.5,5055.768,92.28532702,58.51860635,904.466,2980.117,-2075.651,5055.768
2022-10-22T16:00:00+02:00,19218.5,2450.911,100,62.67395732,435.431,1443.171,-1007.74,2450.911
2022-10-22T17:00:00+02:00,19225,2544.949,100,63.42821486,-366.237,1089.356,-1455.593,2544.949
2022-10-22T18:00:00+02:00,19182.5,2801.022,77.77890955,55.52734557,-1014.132,893.445,-1907.577,2801.022
2022-10-22T19:00:00+02:00,19142.5,2394.474,44.44557622,49.30264645,-679.508,857.483,-1536.991,2394.474
2022-10-22T20:00:00+02:00,19165,2104.692,18.71976228,52.52646252,460.524,1282.608,-822.084,2104.692
2022-10-22T21:00:00+02:00,19172.5,962.263,17.71521506,53.58595484,-298.017,332.123,-630.14,962.263
2022-10-22T22:00:00+02:00,19211,1485.042,39.85185456,58.68342491,785.478,1135.26,-349.782,1485.042
2022-10-22T23:00:00+02:00,19199,1303.607,49.45744399,56.59699483,-133.983,584.812,-718.795,1303.607
2022-10-23T00:00:00+02:00,19183,743.303,50.07570877,53.84795509,-147.653,297.825,-445.478,743.303
2022-10-23T01:00:00+02:00,19189.5,810.301,40.9312246,54.80829381,280.233,545.267,-265.034,810.301
2022-10-23T02:00:00+02:00,19186,830.278,35.16827595,54.15484707,36.414,433.346,-396.932,830.278
2022-10-23T03:00:00+02:00,19166.5,1322.577,27.36109777,50.53953021,-538.239,392.169,-930.408,1322.577
2022-10-23T04:00:00+02:00,19188.5,1086.954,26.04446355,54.25034761,406.224,746.589,-340.365,1086.954
2022-10-23T05:00:00+02:00,19188,604.205,26.03517374,54.15091036,147.705,375.955,-228.25,604.205
2022-10-23T06:00:00+02:00,19175,1772.016,28.31923277,51.50743917,-116.98,827.518,-944.498,1772.016
2022-10-23T07:00:00+02:00,19165,773.91,17.36432414,49.50544363,-202.768,285.571,-488.339,773.91
2022-10-23T08:00:00+02:00,19163,1029.117,5.923453779,49.09444518,-375.961,326.578,-702.539,1029.117
2022-10-23T09:00:00+02:00,19155,1495.747,0.720612474,47.39931156,160.283,828.015,-667.732,1495.747
2022-10-23T10:00:00+02:00,19175,1214.927,13.21583852,51.87318216,166.969,690.948,-523.979,1214.927
2022-10-23T11:00:00+02:00,19172.5,641.991,24.69708768,51.28598307,-179.625,231.183,-410.808,641.991
2022-10-23T12:00:00+02:00,19156.5,988.001,25.33101468,47.57423136,-557.313,215.344,-772.657,988.001
2022-10-23T13:00:00+02:00,19145,3235.817,12.11517616,45.05050404,-786.247,1224.785,-2011.032,3235.817
2022-10-23T14:00:00+02:00,19140.5,6507.474,0.633927,44.0654319,-2204.168,2151.653,-4355.821,6507.474
2022-10-23T15:00:00+02:00,19169.5,1953.205,24.12018453,51.43529329,559.781,1256.493,-696.712,1953.205
2022-10-23T16:00:00+02:00,19180.5,2915.594,56.35807453,53.91563767,836.746,1876.17,-1039.424,2915.594
2022-10-23T17:00:00+02:00,19181.5,1162.852,89.34636306,54.14492004,-31.674,565.589,-597.263,1162.852
2022-10-23T18:00:00+02:00,19165,1413.184,84.00406469,49.74695089,-244.762,584.211,-828.973,1413.184
2022-10-23T19:00:00+02:00,19462.5,18095.514,85.09950802,80.50078588,11497.036,14796.275,-3299.239,18095.514
2022-10-23T20:00:00+02:00,19431,13717.253,80.64052401,75.24969117,-1630.447,6043.403,-7673.85,13717.253
2022-10-23T21:00:00+02:00,19485.5,4499.974,92.84575755,77.9318599,727.27,2613.622,-1886.352,4499.974
2022-10-23T22:00:00+02:00,19482,3713.944,89.96516083,77.35211904,86.442,1900.193,-1813.751,3713.944
2022-10-23T23:00:00+02:00,19524.5,9755.235,93.72551284,79.35998388,3909.733,6832.484,-2922.751,9755.235
2022-10-24T00:00:00+02:00,19580,12632.781,96.07572648,81.64809348,3273.301,7953.041,-4679.74,12632.781
2022-10-24T01:00:00+02:00,19559,4175.789,95.82644877,78.11922313,-878.885,1648.452,-2527.337,4175.789
2022-10-24T02:00:00+02:00,19509,3833.86,86.82783624,70.32561465,-1049.036,1392.412,-2441.448,3833.86
2022-10-24T03:00:00+02:00,19399,14613.171,64.8609104,56.8808273,-9826.487,2393.342,-12219.829,14613.171
2022-10-24T04:00:00+02:00,19402.5,3149.885,42.40483031,57.16145796,285.645,1717.765,-1432.12,3149.885
2022-10-24T05:00:00+02:00,19379.5,3661.273,24.23132684,54.6446126,-1023.883,1318.695,-2342.578,3661.273
2022-10-24T06:00:00+02:00,19328,5935.258,12.86491934,49.39966324,635.532,3285.395,-2649.863,5935.258
2022-10-24T07:00:00+02:00,19328,3051.31,5.11754054,49.39966324,531.762,1791.536,-1259.774,3051.31
2022-10-24T08:00:00+02:00,19287,3047.671,9.47E-15,45.3781736,-575.879,1235.896,-1811.775,3047.671
2022-10-24T09:00:00+02:00,19315,5761.582,2.835743084,48.46373884,551.964,3156.773,-2604.809,5761.582
2022-10-24T10:00:00+02:00,19333.5,3147.108,7.501681272,50.45516973,669.582,1908.345,-1238.763,3147.108
2022-10-24T11:00:00+02:00,19380,3808.363,16.47928404,55.14668159,1190.857,2499.61,-1308.753,3808.363
2022-10-24T12:00:00+02:00,19394,5728.827,23.8490568,56.48277086,-40.543,2844.142,-2884.685,5728.827
2022-10-24T13:00:00+02:00,19411,4425.395,30.88812502,58.11436295,-1314.633,1555.381,-2870.014,4425.395
2022-10-24T14:00:00+02:00,19364,6935.766,28.93565046,52.27847571,-685.33,3125.218,-3810.548,6935.766
2022-10-24T15:00:00+02:00,19340,8143.321,24.29437006,49.54257667,-93.035,4025.143,-4118.178,8143.321
2022-10-24T16:00:00+02:00,19270,18973.092,12.58936364,42.54846545,-6419.958,6276.567,-12696.525,18973.092
2022-10-24T17:00:00+02:00,19295,5121.528,11.90035834,45.50728864,-407.45,2357.039,-2764.489,5121.528
2022-10-24T18:00:00+02:00,19260.5,5220.701,6.336122899,42.27185528,-306.567,2457.067,-2763.634,5220.701
2022-10-24T19:00:00+02:00,19276.5,4298.96,10.50122506,44.25142516,-29.622,2134.669,-2164.291,4298.96
2022-10-24T20:00:00+02:00,19325,3539.061,20.1387516,49.86373519,554.375,2046.718,-1492.343,3539.061
2022-10-24T21:00:00+02:00,19331,6188.1,37.50852093,50.5272764,330.426,3259.263,-2928.837,6188.1
2022-10-24T22:00:00+02:00,19371,3062.488,59.74569764,54.82020444,77.122,1569.805,-1492.683,3062.488
2022-10-24T23:00:00+02:00,19353,2499.299,65.51963311,52.6079437,-90.743,1204.278,-1295.021,2499.299
2022-10-25T00:00:00+02:00,19348.5,1842.066,68.70775969,52.04251399,-126.52,857.773,-984.293,1842.066
2022-10-25T01:00:00+02:00,19317,1433.848,54.65630851,48.14189775,-338.24,547.804,-886.044,1433.848
2022-10-25T02:00:00+02:00,19299.5,2892.285,40.912303,46.07575831,-246.743,1322.771,-1569.514,2892.285
2022-10-25T03:00:00+02:00,19285,3760.893,25.94472083,44.37633154,-1665.691,1047.601,-2713.292,3760.893
2022-10-25T04:00:00+02:00,19302,1084.065,25.75896135,46.85140098,379.793,731.929,-352.136,1084.065
2022-10-25T05:00:00+02:00,19329.5,2853.896,40.07723166,50.6749262,409.766,1631.831,-1222.065,2853.896
2022-10-25T06:00:00+02:00,19327,1409.767,55.86730875,50.32051356,145.489,777.628,-632.139,1409.767
2022-10-25T07:00:00+02:00,19326,2393.768,64.68112586,50.16936662,-425.938,983.915,-1409.853,2393.768
2022-10-25T08:00:00+02:00,19316.5,1390.684,56.30664793,48.67362598,-36.394,677.145,-713.539,1390.684
2022-10-25T09:00:00+02:00,19297.5,2791.373,39.26801138,45.73667344,44.309,1417.841,-1373.532,2791.373
2022-10-25T10:00:00+02:00,19284,2079.271,18.28912607,43.71816752,-458.499,810.386,-1268.885,2079.271
2022-10-25T11:00:00+02:00,19260,2917.04,4.341754289,40.31202927,84.892,1500.966,-1416.074,2917.04
2022-10-25T12:00:00+02:00,19284,3088.586,12.52560558,44.9324425,-352.17,1368.208,-1720.378,3088.586
2022-10-25T13:00:00+02:00,19288,2275.184,27.79930628,45.68706665,233.174,1254.179,-1021.005,2275.184
2022-10-25T14:00:00+02:00,19320,3860.676,61.13263961,51.42224577,507.314,2183.995,-1676.681,3860.676
2022-10-25T15:00:00+02:00,19463,18064.508,81.94036736,67.79040233,4336,11200.254,-6864.254,18064.508
2022-10-25T16:00:00+02:00,19476.5,11485.83,100,68.85724833,-2485.958,4499.936,-6985.894,11485.83
2022-10-25T17:00:00+02:00,19730,30573.066,100,81.34941502,12367.63,21470.348,-9102.718,30573.066
2022-10-25T18:00:00+02:00,19797.5,13308.572,100,83.27338918,-215,6546.786,-6761.786,13308.572
2022-10-25T19:00:00+02:00,20104.5,41855.729,100,88.88798828,18819.595,30337.662,-11518.067,41855.729
2022-10-25T20:00:00+02:00,20260,27267.477,100,90.60771273,7165.199,17216.338,-10051.139,27267.477
2022-10-25T21:00:00+02:00,20254.5,13217.642,99.64808019,90.07671132,-805.242,6206.2,-7011.442,13217.642
2022-10-25T22:00:00+02:00,20172,18966.133,94.13337227,82.2867326,-3314.783,7825.675,-11140.458,18966.133
2022-10-25T23:00:00+02:00,20215.5,7683.191,89.16816807,83.11586258,960.509,4321.85,-3361.341,7683.191
2022-10-26T00:00:00+02:00,20053.5,7069.936,75.8482857,69.97873369,-1970.15,2549.893,-4520.043,7069.936
2022-10-26T01:00:00+02:00,20067,3335.46,66.61460979,70.39862022,276.332,1805.896,-1529.564,3335.46
2022-10-26T02:00:00+02:00,20149,4383.246,58.42483814,72.87981231,734.29,2558.768,-1824.478,4383.246
2022-10-26T03:00:00+02:00,20218.5,7601.681,58.65588719,74.8072471,616.115,4108.898,-3492.783,7601.681
2022-10-26T04:00:00+02:00,20198.5,3145.894,47.96657857,73.19512099,-518.552,1313.671,-1832.223,3145.894
2022-10-26T05:00:00+02:00,20238,3138.012,36.23655393,74.36990322,332.336,1735.174,-1402.838,3138.012
2022-10-26T06:00:00+02:00,20192,3376.093,17.17836855,70.49511509,-980.391,1197.851,-2178.242,3376.093
2022-10-26T07:00:00+02:00,20176,4126.097,9.282727678,69.1456476,-407.681,1859.208,-2266.889,4126.097
2022-10-26T08:00:00+02:00,20205.5,3395.593,2.589133866,70.27545731,87.347,1741.47,-1654.123,3395.593
2022-10-26T09:00:00+02:00,20336.5,10178.584,10.38910607,74.70498803,3281.168,6729.876,-3448.708,10178.584
2022-10-26T10:00:00+02:00,20655.5,29888.022,30.56147805,81.8125237,15445.762,22666.892,-7221.13,29888.022
2022-10-26T11:00:00+02:00,20584,9819.876,46.63146091,76.61610351,199.758,5009.817,-4810.059,9819.876
2022-10-26T12:00:00+02:00,20653.5,5520.579,59.30025316,78.07393905,876.693,3198.636,-2321.943,5520.579
2022-10-26T13:00:00+02:00,20600,6663.808,52.52637925,74.23716105,-259.952,3201.928,-3461.88,6663.808
2022-10-26T14:00:00+02:00,20540.5,9788.482,37.24087272,70.11056539,-3387.98,3200.251,-6588.231,9788.482
2022-10-26T15:00:00+02:00,20541,19681.229,18.51647609,70.12559361,-385.749,9647.74,-10033.489,19681.229
2022-10-26T16:00:00+02:00,20817,42787.011,25.78718554,77.00007632,3226.099,23006.555,-19780.456,42787.011
2022-10-26T17:00:00+02:00,20830,11762.737,44.61549919,77.26544288,-776.057,5493.34,-6269.397,11762.737
2022-10-26T18:00:00+02:00,20745,14345.727,48.12678608,71.45990469,510.539,7428.133,-6917.594,14345.727
2022-10-26T19:00:00+02:00,20810,9166.351,37.92412193,73.12299984,-45.991,4560.18,-4606.171,9166.351
2022-10-26T20:00:00+02:00,20687,7689.598,16.55659291,65.36126881,-846.798,3421.4,-4268.198,7689.598
2022-10-26T21:00:00+02:00,20753.5,5268.91,14.55165346,67.37742443,256.576,2762.743,-2506.167,5268.91
2022-10-26T22:00:00+02:00,20734,7073.502,5.706203049,66.1613392,1483.908,4278.705,-2794.797,7073.502
2022-10-26T23:00:00+02:00,20732.5,2006.982,7.127159596,66.06256436,-334.742,836.12,-1170.862,2006.982
2022-10-27T00:00:00+02:00,20808,6296.684,11.54293588,68.60333777,993.416,3645.05,-2651.634,6296.684
2022-10-27T01:00:00+02:00,20756,4325.274,9.921842933,64.99420685,84.55,2204.912,-2120.362,4325.274
2022-10-27T02:00:00+02:00,20735,3607.128,8.500886386,63.54039588,125.342,1866.235,-1740.893,3607.128
2022-10-27T03:00:00+02:00,20716,2528.253,0,62.18508625,-218.103,1155.075,-1373.178,2528.253
2022-10-27T04:00:00+02:00,20675.5,3105.233,-2.96E-16,59.28239749,-1082.333,1011.45,-2093.783,3105.233
2022-10-27T05:00:00+02:00,20739.5,7587.177,5.554234247,62.27885889,841.171,4214.174,-3373.003,7587.177
2022-10-27T06:00:00+02:00,20786.5,3692.92,14.95404355,64.35351341,378.71,2035.815,-1657.105,3692.92
2022-10-27T07:00:00+02:00,20788.5,3657.202,27.3830189,64.44313265,-76.75,1790.226,-1866.976,3657.202
2022-10-27T08:00:00+02:00,20708.5,3319.447,21.82878465,58.14591859,-632.043,1343.702,-1975.745,3319.447
2022-10-27T09:00:00+02:00,20700,3870.16,12.42897535,57.50297078,94.84,1982.5,-1887.66,3870.16
2022-10-27T10:00:00+02:00,20703.5,2761.21,0.622681527,57.71033058,-35.316,1362.947,-1398.263,2761.21
2022-10-27T11:00:00+02:00,20602,9509.583,0.622681527,50.07893803,1276.549,5393.066,-4116.517,9509.583
2022-10-27T12:00:00+02:00,20539.5,8795.499,0.622681527,46.04156422,-3606.701,2594.399,-6201.1,8795.499
2022-10-27T13:00:00+02:00,20609.5,5546.137,7.064958952,50.82350434,894.075,3220.106,-2326.031,5546.137
2022-10-27T14:00:00+02:00,20712.5,23014.831,26.12567971,56.87909509,1916.741,12465.786,-10549.045,23014.831
2022-10-27T15:00:00+02:00,20516.5,13705.897,26.12567971,45.41790814,-2604.101,5550.898,-8154.999,13705.897
2022-10-27T16:00:00+02:00,20555.5,13218.148,23.01903741,47.67714403,288.2,6753.174,-6464.974,13218.148
2022-10-27T17:00:00+02:00,20551.5,4882.363,7.53647047,47.46016353,-299.479,2291.442,-2590.921,4882.363
2022-10-27T18:00:00+02:00,20565,4175.797,12.61252002,48.31509761,9.779,2092.788,-2083.009,4175.797
2022-10-27T19:00:00+02:00,20568.5,3632.631,14.1398029,48.54885102,218.937,1925.784,-1706.847,3632.631
2022-10-27T20:00:00+02:00,20566.5,1594.174,15.81116722,48.41410597,-138.704,727.735,-866.439,1594.174
2022-10-27T21:00:00+02:00,20613.5,4080.559,27.44838955,51.79970911,669.699,2375.129,-1705.43,4080.559
2022-10-27T22:00:00+02:00,20385.5,29992.182,21.96279002,38.573944,-7414.92,11288.631,-18703.551,29992.182
2022-10-27T23:00:00+02:00,20401.5,5412.167,18.73878239,39.73677256,69.587,2740.877,-2671.29,5412.167
2022-10-28T00:00:00+02:00,20261.5,8320.69,2.025510505,33.72141338,-2578.348,2871.171,-5449.519,8320.69
2022-10-28T01:00:00+02:00,20283,4635.621,4.35564982,35.34023212,-224.463,2205.579,-2430.042,4635.621
2022-10-28T02:00:00+02:00,20271.5,7742.9,3.954522722,34.849922,876.452,4309.676,-3433.224,7742.9
2022-10-28T03:00:00+02:00,20311.5,3927.306,10.21170839,38.0684708,-401.158,1763.074,-2164.232,3927.306
2022-10-28T04:00:00+02:00,20217,4607.087,8.059457471,33.81789095,-1366.597,1620.245,-2986.842,4607.087
2022-10-28T05:00:00+02:00,20282,2774.143,15.93475392,38.87355404,669.523,1721.833,-1052.31,2774.143
2022-10-28T06:00:00+02:00,20238,2136.342,15.39629362,36.82295763,-648.968,743.687,-1392.655,2136.342
2022-10-28T07:00:00+02:00,20279,2481.365,26.79339733,39.9990973,446.559,1463.962,-1017.403,2481.365
2022-10-28T08:00:00+02:00,20247.5,1717.539,25.92344834,38.40173818,-254.309,731.615,-985.924,1717.539
2022-10-28T09:00:00+02:00,20072.5,13959.747,20.20472299,30.99597453,-4508.531,4725.608,-9234.139,13959.747
2022-10-28T10:00:00+02:00,20171,11161.513,20.20152596,38.21807114,2529.637,6845.575,-4315.938,11161.513
2022-10-28T11:00:00+02:00,20196.5,4482.64,44.79637324,39.96972321,336.388,2409.514,-2073.126,4482.64
2022-10-28T12:00:00+02:00,20166.5,4324.835,72.88947791,38.58374464,396.295,2360.565,-1964.27,4324.835
2022-10-28T13:00:00+02:00,20167,4069.716,89.55222268,38.62194539,-15.192,2027.262,-2042.454,4069.716
2022-10-28T14:00:00+02:00,20195.5,23501.498,89.66097787,40.87923948,10642.562,17072.03,-6429.468,23501.498
2022-10-28T15:00:00+02:00,20460.5,21180.066,94.90120653,56.7914473,9628.448,15404.257,-5775.809,21180.066
2022-10-28T16:00:00+02:00,20483.5,14287.761,100,57.85176609,900.195,7593.978,-6693.783,14287.761
2022-10-28T17:00:00+02:00,20469,5309.44,98.8232804,56.903714,-71.252,2619.094,-2690.346,5309.44
2022-10-28T18:00:00+02:00,20695.5,15054.986,98.8232804,66.21692838,4140.466,9597.726,-5457.26,15054.986
2022-10-28T19:00:00+02:00,20624.5,5209.152,94.56238249,61.71474172,-224.65,2492.251,-2716.901,5209.152
2022-10-28T20:00:00+02:00,20621,4399.027,91.26814067,61.4927826,-161.409,2118.809,-2280.218,4399.027
2022-10-28T21:00:00+02:00,20599.5,3954.021,85.44470492,60.06371953,-319.977,1817.022,-2136.999,3954.021
2022-10-28T22:00:00+02:00,20616.5,5521.61,84.61559485,60.83868029,508.62,3015.115,-2506.495,5521.61
2022-10-28T23:00:00+02:00,20582.5,2562.742,79.77783929,58.39792524,196.146,1379.444,-1183.298,2562.742
2022-10-29T00:00:00+02:00,20623.5,1632.7,78.65445249,60.45804367,295.532,964.116,-668.584,1632.7
2022-10-29T01:00:00+02:00,20585,1250.757,73.31971866,57.57486421,-211.495,519.631,-731.126,1250.757
2022-10-29T02:00:00+02:00,20615.5,1825.041,74.19278241,59.23347715,12.795,918.918,-906.123,1825.041
2022-10-29T03:00:00+02:00,20614.5,1293.341,71.84501253,59.15182365,118.241,705.791,-587.55,1293.341
2022-10-29T04:00:00+02:00,20723,6540.976,77.32450975,64.8185891,2536.21,4538.593,-2002.383,6540.976
2022-10-29T05:00:00+02:00,20742.5,5151.315,84.04789301,65.73852626,708.593,2929.954,-2221.361,5151.315
2022-10-29T06:00:00+02:00,20667,3218.62,68.49901624,59.27575175,-1379.23,919.695,-2298.925,3218.62
2022-10-29T07:00:00+02:00,20646.5,4234.845,40.28260951,57.61937481,-700.611,1767.117,-2467.728,4234.845
2022-10-29T08:00:00+02:00,20680,1642.842,16.95421161,59.60581975,589.598,1116.22,-526.622,1642.842
2022-10-29T09:00:00+02:00,20763,2814.388,35.09125725,64.096057,674.994,1744.691,-1069.697,2814.388
2022-10-29T10:00:00+02:00,20908.5,13525.887,68.25290858,70.3237725,2762.001,8143.944,-5381.943,13525.887
2022-10-29T11:00:00+02:00,20942,4492.083,93.29357646,71.54746982,50.879,2271.481,-2220.602,4492.083
2022-10-29T12:00:00+02:00,20764.5,18408.497,67.48900705,57.91957134,-658.209,8875.144,-9533.353,18408.497
2022-10-29T13:00:00+02:00,20690,8550.539,34.15567371,53.32828065,-3165.761,2692.389,-5858.15,8550.539
2022-10-29T14:00:00+02:00,20762,5292.582,7.330297802,56.88537187,1521.754,3407.168,-1885.414,5292.582
2022-10-29T15:00:00+02:00,20768,4311.197,13.5517838,57.17826481,-561.093,1875.052,-2436.145,4311.197
2022-10-29T16:00:00+02:00,20798,9846.061,23.36032442,58.68939036,651.315,5248.688,-4597.373,9846.061
2022-10-29T17:00:00+02:00,20914.5,7465.796,36.38063792,64.00195851,759.65,4112.723,-3353.073,7465.796
2022-10-29T18:00:00+02:00,20850.5,5929.683,40.58605621,59.47684415,704.471,3317.077,-2612.606,5929.683
2022-10-29T19:00:00+02:00,20800.5,6038.494,35.9171485,56.13747898,-592.594,2722.95,-3315.544,6038.494
2022-10-29T20:00:00+02:00,20841.5,4439.148,25.31940673,58.20949065,714.176,2576.662,-1862.486,4439.148
2022-10-29T21:00:00+02:00,20826,1877.326,20.99112899,57.11111283,262.922,1070.124,-807.202,1877.326
2022-10-29T22:00:00+02:00,20838.5,2153.842,24.0376537,57.80263528,200.874,1177.358,-976.484,2153.842
2022-10-29T23:00:00+02:00,20837,1919.039,23.07338442,57.68244451,107.901,1013.47,-905.569,1919.039
2022-10-30T00:00:00+02:00,20750,5000.152,16.15241748,51.05191559,-2307.506,1346.323,-3653.829,5000.152
2022-10-30T01:00:00+02:00,20795,1863.506,15.54805226,53.9974517,232.074,1047.79,-815.716,1863.506
2022-10-30T02:00:00+02:00,20697.5,2504.042,7.5817924,47.34905733,-1.44,1251.301,-1252.741,2504.042
2022-10-30T02:00:00+01:00,20764.5,1246.575,16.38259205,51.74582274,495.769,871.172,-375.403,1246.575
2022-10-30T03:00:00+01:00,20744,1723.312,14.82785592,50.36009651,-40.18,841.566,-881.746,1723.312
2022-10-30T04:00:00+01:00,20762.5,1118.08,23.37529301,51.61924608,-111.12,503.48,-614.6,1118.08
2022-10-30T05:00:00+01:00,20735,940.866,19.09006393,49.60497785,-42.19,449.338,-491.528,940.866
2022-10-30T06:00:00+01:00,20793,1653.293,30.54032684,53.70789337,529.709,1091.501,-561.792,1653.293
2022-10-30T07:00:00+01:00,20883,4832.25,55.32622309,59.25176242,849.484,2840.867,-1991.383,4832.25
2022-10-30T08:00:00+01:00,20840,2859.69,74.51274609,55.81262823,-683.824,1087.933,-1771.757,2859.69
2022-10-30T09:00:00+01:00,20772.5,4482.925,66.77117846,50.82551072,-1378.893,1552.016,-2930.909,4482.925
