time,close,Volume,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 1,Lower ATR 1,Upper ATR 3,Lower ATR 3,K,RSI
2022-10-30T10:00:00+01:00,20802.5,476.735,20804.82486,20805.31121,20799.9359,20794.24975,20769.59761,20851.06491,20759.5575,20942.57231,20668.0501,14.83490863,50.01498997
2022-10-30T10:15:00+01:00,20771,351.066,20797.30823,20802.19201,20798.28242,20793.4194,20769.62538,20847.28473,20757.09928,20937.47018,20666.91383,16.23085214,45.77555406
2022-10-30T10:30:00+01:00,20726.5,875.226,20781.57307,20795.31091,20794.18057,20791.02942,20768.77141,20841.18273,20749.4391,20932.92636,20657.69547,12.8758338,40.54679574
2022-10-30T10:45:00+01:00,20683.5,3746.953,20759.77905,20785.14629,20787.85597,20787.18909,20767.08287,20834.99154,20735.30103,20934.68206,20635.61051,3.644553126,36.23918449
2022-10-30T11:00:00+01:00,20676.5,921.029,20741.2726,20775.26935,20781.49277,20783.23591,20765.28915,20825.19709,20725.34161,20925.05257,20625.48613,1.18E-15,35.57657393
2022-10-30T11:15:00+01:00,20681,675.33,20727.87869,20766.69941,20775.75032,20779.58462,20763.62006,20815.91802,20717.48079,20914.35525,20619.04357,0.820198137,36.38187809
2022-10-30T11:30:00+01:00,20674.5,1216.149,20716.01676,20758.31764,20769.96459,20775.8316,20761.85531,20809.52064,20707.11465,20911.92664,20604.70865,0.97497008,35.68793623
2022-10-30T11:45:00+01:00,20676.5,474.413,20707.23525,20750.87968,20764.62376,20772.28404,20760.1651,20799.99675,20701.76261,20898.23089,20603.52847,1.691112462,36.09185636
2022-10-30T12:00:00+01:00,20700,568.874,20705.62742,20746.25425,20760.93097,20769.70247,20758.97371,20794.4701,20698.0384,20890.90181,20601.6067,8.126241667,40.79696412
2022-10-30T12:15:00+01:00,20676,747.322,20699.04355,20739.8675,20756.07777,20766.35595,20757.33067,20786.85365,20692.88135,20880.82594,20598.90906,10.97954153,37.74095712
2022-10-30T12:30:00+01:00,20738,1413.139,20707.70054,20739.69773,20755.04476,20765.34324,20756.94788,20789.97058,20689.42488,20890.51628,20588.87917,40.04833532,48.47799293
2022-10-30T12:45:00+01:00,20762.5,1391.555,20719.8782,20741.77066,20755.47077,20765.2417,20757.05783,20792.38117,20691.16016,20893.60218,20589.93915,66.12634131,52.00069557
2022-10-30T13:00:00+01:00,20718.5,1032.332,20719.57193,20739.65515,20753.35816,20763.57235,20756.29431,20790.07919,20689.23111,20890.92727,20588.38303,84.12558721,45.92737617
2022-10-30T13:15:00+01:00,20704,1040.677,20716.1115,20736.41377,20750.53769,20761.44477,20755.25877,20787.23609,20685.59145,20888.88074,20583.9468,71.63819791,44.09948435
2022-10-30T13:30:00+01:00,20707.5,870.584,20714.19783,20733.78525,20748.07839,20759.51817,20754.31306,20785.15597,20682.41452,20887.89743,20579.67306,56.76414345,44.67189718
2022-10-30T13:45:00+01:00,20718.5,457.757,20715.15387,20732.39568,20746.3882,20758.05323,20753.60389,20781.70421,20683.08714,20880.32128,20584.47008,57.97749527,46.5252233
2022-10-30T14:00:00+01:00,20715,577.925,20715.11968,20730.81425,20744.59459,20756.51562,20752.83945,20779.35075,20682.27776,20876.42374,20585.20477,61.82911161,45.99726681
2022-10-30T14:15:00+01:00,20671,420.084,20705.3153,20725.37659,20740.38918,20753.46149,20751.21887,20774.4462,20676.30699,20872.5854,20578.16778,52.0870054,39.87173106
2022-10-30T14:30:00+01:00,20654,2500.333,20693.9119,20718.88781,20735.45266,20749.90929,20749.29374,20771.66673,20666.1089,20877.22456,20560.55106,34.13798198,37.77840628
2022-10-30T14:45:00+01:00,20641,943.934,20682.1537,20711.8071,20730.05536,20746.01967,20747.14931,20765.92324,20657.69096,20874.15551,20549.45869,14.0611071,36.21269568
2022-10-30T15:00:00+01:00,20637.5,624.667,20672.23066,20705.05191,20724.76649,20742.14397,20744.97804,20758.48118,20651.62264,20865.33972,20544.7641,5.343934443,35.78271345
2022-10-30T15:15:00+01:00,20695,1414.314,20677.29051,20704.1381,20723.06554,20740.46026,20743.98838,20760.17957,20648.09664,20872.2625,20536.01371,23.98601697,46.93114669
2022-10-30T15:30:00+01:00,20704.5,707.342,20683.33706,20704.171,20722.00466,20739.17596,20743.20643,20758.67379,20649.66821,20867.67937,20540.66263,49.09568344,48.52126769
2022-10-30T15:45:00+01:00,20724.5,725.676,20692.48438,20706.01909,20722.14725,20738.65182,20742.836,20758.23597,20653.80222,20862.66972,20549.36846,82.0081372,51.79592105
2022-10-30T16:00:00+01:00,20684,813.542,20690.59897,20704.01736,20719.9674,20736.69997,20741.67093,20755.6116,20652.42311,20858.80008,20549.23463,79.03785453,45.48598695
2022-10-30T16:15:00+01:00,20692.5,615.977,20691.02142,20702.97032,20718.39784,20735.1214,20740.69725,20754.27212,20651.66853,20856.87571,20549.06494,76.09519442,46.94678296
2022-10-30T16:30:00+01:00,20668.5,398.446,20686.01666,20699.83666,20715.54653,20732.74207,20739.2676,20750.22404,20649.44928,20850.9988,20548.67451,59.05919103,43.40970032
2022-10-30T16:45:00+01:00,20670,862.265,20682.4574,20697.12423,20712.94387,20730.50128,20737.89597,20747.16252,20647.08595,20847.23908,20547.00938,55.58655559,43.6952287
2022-10-30T17:00:00+01:00,20663.5,1090.657,20678.24464,20694.06749,20710.11851,20728.10837,20736.42278,20744.88875,20643.24622,20846.53127,20541.6037,46.72568839,42.69005578
2022-10-30T17:15:00+01:00,20647,656.446,20671.30139,20689.78862,20706.51174,20725.21165,20734.65203,20741.40837,20638.16888,20844.64786,20534.92939,39.96989045,40.16424048
2022-10-30T17:30:00+01:00,20629.5,581.243,20662.01219,20684.30784,20702.11107,20721.79337,20732.56981,20735.8476,20632.76808,20838.92713,20529.68855,27.32732234,37.62178666
2022-10-30T17:45:00+01:00,20588,2960.388,20645.56504,20675.55258,20695.59043,20717.01504,20729.70705,20730.26808,20620.83709,20839.69906,20511.4061,12.94889484,32.38617005
2022-10-30T18:00:00+01:00,20598,1747.932,20634.99503,20668.50235,20690.01384,20712.7645,20727.09899,20723.20245,20613.80225,20832.60265,20504.40204,7.875418981,34.74281074
2022-10-30T18:15:00+01:00,20605,741.314,20628.32947,20662.72941,20685.1559,20708.91577,20724.68118,20717.34379,20608.11503,20826.57255,20498.88627,10.9635742,36.41353672
2022-10-30T18:30:00+01:00,20641,915.673,20631.14514,20660.75401,20682.63271,20706.49021,20723.02413,20714.68164,20606.82637,20822.53692,20498.97109,31.44125204,44.31016889
2022-10-30T18:45:00+01:00,20650.5,748.454,20635.44622,20659.82182,20680.79656,20704.49056,20721.58801,20712.6832,20606.96044,20818.40596,20501.23769,51.13203121,46.20860435
2022-10-30T19:00:00+01:00,20630.5,373.342,20634.34706,20657.1562,20677.92247,20701.84804,20719.78429,20707.67034,20606.64207,20808.69861,20505.61379,62.26033089,42.8934625
2022-10-30T19:15:00+01:00,20647.5,328.785,20637.26994,20656.27837,20676.18404,20699.90704,20718.35291,20704.89864,20607.6581,20802.13918,20510.41756,73.89325384,46.4126709
2022-10-30T19:30:00+01:00,20672.5,639.187,20645.09884,20657.75306,20675.97352,20698.92821,20717.44494,20705.7576,20609.74852,20801.76667,20513.73945,83.48863143,51.1775761
2022-10-30T19:45:00+01:00,20664.5,250.038,20649.41021,20658.36642,20675.31789,20697.69863,20716.39652,20703.76349,20612.96935,20794.55763,20522.17521,96.07817432,49.65598345
2022-10-30T20:00:00+01:00,20660.5,305.145,20651.87461,20658.56038,20674.47116,20696.37011,20715.28966,20701.78623,20615.33453,20788.23793,20528.88283,93.21388637,48.87355026
2022-10-30T20:15:00+01:00,20658.5,372.356,20653.34692,20658.55489,20673.55852,20695.01761,20714.16511,20700.37175,20616.73803,20784.00547,20533.10431,88.39748486,48.46236741
2022-10-30T20:30:00+01:00,20666.5,308.411,20656.26982,20659.27717,20673.15517,20693.99912,20713.22125,20700.21426,20618.34009,20782.08843,20536.46592,89.47751592,50.26484252
2022-10-30T20:45:00+01:00,20631,629.884,20650.65431,20656.70652,20670.74631,20691.74915,20711.5931,20698.04096,20615.37209,20780.70983,20532.70321,79.17725023,43.06685601
2022-10-30T21:00:00+01:00,20637,320.742,20647.62002,20654.91502,20668.81795,20689.79383,20710.11601,20694.36842,20615.46161,20773.27524,20536.5548,72.17181897,44.51311031
2022-10-30T21:15:00+01:00,20716.5,1057.678,20662.92668,20660.51365,20671.54264,20690.74762,20710.24243,20703.43467,20617.59264,20789.27671,20531.7506,73.79088105,59.27497993
2022-10-30T21:30:00+01:00,20678,654.166,20666.27631,20662.10332,20671.91163,20690.29235,20709.60396,20704.74427,20619.46238,20790.02616,20534.18048,77.64769494,52.05272611
2022-10-30T21:45:00+01:00,20668,332.105,20666.65935,20662.63938,20671.68811,20689.49619,20708.78012,20703.94883,20621.32993,20786.56773,20538.71103,71.28267996,50.33713503
2022-10-30T22:00:00+01:00,20682.5,277.768,20670.17949,20664.44489,20672.30593,20689.24633,20708.25973,20704.76796,20624.12183,20785.41408,20543.47571,58.04217274,52.76799194
2022-10-30T22:15:00+01:00,20699,291.109,20676.58405,20667.58627,20673.8313,20689.59467,20708.07636,20706.52911,20628.64343,20784.41479,20550.75774,60.77077859,55.4407876
2022-10-30T22:30:00+01:00,20661.5,333.204,20673.23204,20667.03297,20673.12666,20688.59129,20707.15406,20705.90847,20628.15747,20783.65946,20550.40648,57.20147083,48.69618599
2022-10-30T22:45:00+01:00,20674.5,234.194,20673.51381,20667.71179,20673.20514,20688.08803,20706.50745,20704.95332,20630.47026,20779.43639,20555.98719,53.26966349,50.92504986
2022-10-30T23:00:00+01:00,20597,1636.152,20656.51074,20661.28345,20668.85056,20684.83489,20704.33898,20702.82916,20619.73774,20785.92057,20536.64632,27.7381966,39.8188469
2022-10-30T23:15:00+01:00,20522,2733.828,20626.61946,20648.62132,20660.4591,20679.01935,20700.72831,20694.12804,20603.11459,20785.1415,20512.10113,16.16101879,32.4445566
2022-10-30T23:30:00+01:00,20552.5,1943.108,20610.14847,20639.88301,20654.29,20674.50081,20697.79309,20687.03212,20592.73391,20781.33033,20498.4357,6.29648198,37.51267491
2022-10-30T23:45:00+01:00,20579,627.193,20603.22659,20634.34819,20649.98772,20671.09006,20695.44076,20681.48665,20587.20974,20775.76356,20492.93283,17.68506055,41.61136812
2022-10-31T00:00:00+01:00,20560,688.196,20593.62068,20627.58927,20644.84556,20667.12256,20692.75876,20674.36069,20580.81784,20767.90354,20487.275,26.58161262,39.60550434
